-152.934821 -170.234580 4.862257e-03 0
-131.179321 -168.433392 4.865328e-03 8
-150.707518 -173.802239 4.857988e-03 0
-168.624895 -132.742521 4.846306e-03 1
-144.491523 -170.916371 4.858536e-03 0
-160.698026 -166.702451 4.861626e-03 0
-149.952084 -173.731736 4.857869e-03 0
-142.207920 -171.830453 4.858520e-03 0
-143.143699 -174.995057 4.859059e-03 0
-134.936417 -135.335514 4.864479e-03 8
-133.403029 -174.621742 4.865703e-03 8
-123.939435 -167.435764 4.859804e-03 8
-130.731531 -171.431620 4.865423e-03 8
-154.429242 -168.296648 4.864219e-03 0
-139.873039 -157.198455 4.860965e-03 0
-166.587087 -174.856757 4.862221e-03 0
-157.783771 -160.112144 4.860628e-03 0
-153.895824 -176.097950 4.859877e-03 0
-157.050263 -176.065588 4.863610e-03 0
-135.697718 -163.898369 4.860689e-03 0
-155.023360 -167.794846 4.864188e-03 0
-144.592952 -166.933308 4.859877e-03 0
-104.825056 -173.086534 4.861636e-03 8
-130.634620 -163.932106 4.861571e-03 8
-156.102054 -136.237140 4.853370e-03 0
-149.699239 -169.759083 4.857647e-03 0
-166.889598 -168.403350 4.861533e-03 0
-166.545053 -175.109016 4.862208e-03 0
-150.428690 -175.364749 4.857864e-03 0
-127.487363 -175.359982 4.864484e-03 8
-163.560043 -166.524867 4.861553e-03 0
-165.813461 -171.538866 4.862487e-03 0
-106.450638 -152.795544 4.864193e-03 8
-168.999523 -174.614442 4.862220e-03 0
-123.536495 -162.439601 4.859927e-03 8
-170.185749 -163.517391 4.862110e-03 0
-160.351758 -165.095144 4.860491e-03 0
-101.032347 -149.766256 4.870760e-03 8
-158.512846 -172.986313 4.863349e-03 0
-135.731919 -171.875307 4.865514e-03 0
-168.879452 -163.622308 4.862280e-03 0
-152.743410 -171.797195 4.862104e-03 0
-76.615316 -165.588435 4.860323e-03 16
-138.061460 -88.893759 4.654352e-03 2
-143.227004 -135.397502 4.859830e-03 0
-159.944888 -175.525062 4.861690e-03 0
-162.214754 -164.821397 4.862293e-03 0
-79.354080 -166.600402 4.858956e-03 16
-151.563363 -174.376090 4.859293e-03 0
-140.533268 -157.085716 4.861024e-03 0
-150.188596 -172.652553 4.857973e-03 0
-138.785859 -164.588728 4.860214e-03 0
-92.025751 -173.854882 4.862207e-03 8
-129.587272 -95.687463 4.995277e-03 9
